"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"1086825069","","","","","2008-12-30 23:05:10 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","In Austin."
"1086093043","","","","","2008-12-30 16:08:09 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","I'm always annoyed by people that cannot understand how to pass through airport security quickly and efficiently."
"1085410932","1085394490","15842493","","","2008-12-30 05:42:11 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","@brewsci_matt I think we should meet up at some point. Give me a jingle"
"1084939358","","","","","2008-12-30 00:21:03 +0000","web","Finished traffic school... now on to the 2000 word essay."
"1084753635","","","","","2008-12-29 22:23:46 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Running errands before my trip to Austin tomorrow"
"1084752333","","","","","2008-12-29 22:22:59 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","#crossfit 60kg max clean PR. 3 rounds of 45 sec intervals of leg raises, good mornings, L-sits"
"1081398128","","","","","2008-12-27 22:30:29 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Tailgating before the Cal game. Go Bears! Beat Miami!"
"1079874720","","","","","2008-12-26 21:37:18 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Great day at Northstar with @deaneckles. Sunny, not too cold and lots of fresh untracked snow. Also scored a super cheap season pass to  ..."
"1078643298","","","","","2008-12-26 01:01:04 +0000","web","#crossfit 5 rounds of 10 pushups, 10 situps, 10 squats, 10 supermans for time: 6:53"
"1076473451","","","","","2008-12-24 16:09:43 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Lots of awesome snow in Tahoe, and very few people on the road."
"1075761863","1075753880","759249","","","2008-12-24 05:18:39 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","@deaneckles I know! I got it on the last steal for it so no one could take it from me"
"1075611924","","","","","2008-12-24 03:28:23 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Heading to Nevada County."
"1075599513","","","","","2008-12-24 03:19:25 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","#crossfit 5 rounds on the 2 minute interval: 15 second L sit, 10 burpees"
"1075309157","","","","","2008-12-23 23:59:26 +0000","web","White elephant gift exchange success! got Apple to Apples!"
"1074791676","","","","","2008-12-23 18:46:20 +0000","web","Comcast is stupid. Apparently an apt from 9-11 really means 7-11. Are they on Central Time??? Great waking up to a surly serviceman."
"1073474849","","","","","2008-12-23 02:02:16 +0000","web","#crossfit Diane - DL 80kg, wall walkups for time. 21, 15, 9 reps - walkups count for 2 reps. Need to work on handstand pushups"
"1073070773","","","","","2008-12-22 21:42:58 +0000","web","Going to Boreal on Wednesday."
"1071858139","1071746450","759249","","","2008-12-22 07:12:02 +0000","web","@deaneckles I only had the extra tire with me and decided I didn't want to do the switch on the side of the road. So I just rode home."
"1069582409","","","","","2008-12-20 22:05:28 +0000","web","Got my first flat ever while riding today.  Luckily was close enough home to fill with air several times and limp the bike home."
"1068650145","","","","","2008-12-20 06:52:15 +0000","web","#crossfit Blackjack: 20 pushups, 1 situp, 19 pushups, 2 situps, 18 pushups, 3 situps, etc"
"1066412639","","","","","2008-12-19 04:01:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","#crossfit #fgb Fight Gone Bad - 226 @ official weight. A bit of a poor showing"
"1064550400","","","","","2008-12-18 08:15:24 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","Company party: sumo wrestling, velcro wall, drinks, Christmas sweater = awesome good time"
"1064231730","","","","","2008-12-18 03:41:18 +0000","web","#crossfit Angie - 100 pullups (12:30min), 100 pushups, 100 situps, 100 squats - 33:44 minutes"
"1061968108","","","","","2008-12-17 02:31:31 +0000","web","#crossfit Man Overboard - 2 rounds of 500m row, lateral bar, kettle bell power cleans w/ 2 push presses, burpees"
"1059770203","","","","","2008-12-16 01:59:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","Heading to the Warriors game with @joedrisc. Disappointed Dwight Howard isn't playing."
"1059404734","","","","","2008-12-15 22:14:54 +0000","web","Found the fabled Daily Show episode about the girls at Sierra College: http://tinyurl.com/6p5rr5"
"1059198112","","","","","2008-12-15 20:20:51 +0000","web","Cashed my check from class action lawsuit against UCB: http://www.ucfeesclassaction.com/"
"1056277042","","","","","2008-12-14 03:37:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","#crossfit Saturday: 5 times of 400m run, 6 jumping burpees, 12 pushups, 12 jumping knees"
"1056275467","","","","","2008-12-14 03:36:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","#crossfit Friday: First Ascent - 5, 10, 15 of.80 kg squats and 25"" box jumps for time"
"1055472515","","","","","2008-12-13 16:52:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","#crossfit Heading to my first Saturday session. Ive only heard they are harder and longer than the weekday sessions."
"1053815392","","","","","2008-12-12 17:47:22 +0000","web","Why is Comcast showing the Warriors Houston game tonight on TWO channels, and not showing the Kings Lakers game at all!!!"
"1051943560","1051939530","756404","","","2008-12-11 20:11:32 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","@SashaL I know, the essay and its topic make me feel like I'm in middle school again"
"1051916366","1051908970","756404","","","2008-12-11 19:56:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","@SashaL I was at traffic court wher my sentence was given. In addition to the essay, I have to do traffic school, which I plan to do online"
"1051878731","","","","","2008-12-11 19:36:39 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","Getting traffic school, and I get to write a 2000 word essay on ""why it is important not to speed""."
"1051500557","","","","","2008-12-11 16:18:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","Going to traffic court."
"1050624841","","","","","2008-12-11 04:14:38 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","#crossfit Carlos - 37 power cleans @ 37kg, 37 pushups for time. W/ partner: 5:45 minutes"
"1050610595","","","","","2008-12-11 04:04:23 +0000","web","Heading to Grass Valley."
"1050025723","","","","","2008-12-10 21:52:56 +0000","web","Just had a huge, delicious, spicy and cheap La Cubana torta from La Casita Chilanga. Looks like I've got dinner now too."
"1048414982","","","","","2008-12-10 02:58:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","Beat LA!"
"1046275563","","","","","2008-12-09 02:26:55 +0000","web","#crossfit Francy (Fran+Nancy) WOD: 10 thrusters, 10 pullups, 10 OHS, 400m run @ 75lbs. ~13 minutes. Definitely my best OHS performance ever."
"1042016376","","","","","2008-12-06 14:50:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","Running a 10k."
"1039388938","","","","","2008-12-05 02:19:52 +0000","web","#crossfit 15 dead lifts @ 80kg, 10 box jumps, 5 ring dips - 10 dl, 10 box jmps, 10 ring dips - 5 dl, 10 box jmps, 15 ring dips - for time"
"1037416764","","","","","2008-12-04 02:39:11 +0000","web","#crossfit Barbara - 5 rounds with 3 min rest between rounds http://tinyurl.com/2a99z8. ~40 or ~50 min, not sure"
"1035569117","","","","","2008-12-03 04:28:04 +0000","web","Pumped that K-Mart is playing again! Go Kings!"
"1035436319","","","","","2008-12-03 02:55:54 +0000","web","#crossfit ""The Beast"" for reps in 20 minutes: 21 @ 65lbs"
