"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"1030509755","","","","","2008-11-30 08:58:52 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Four Tops - The Lttle Drummer Boy, awesome.Christmas song"
"1030266328","","","","","2008-11-30 03:56:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","Come on Kings!"
"1027415518","","","","","2008-11-28 04:16:55 +0000","web","#crossfit jump rope warmup, 10-9-8-7-6-5-4-3-2-1 clapping pushups and squat jumps"
"1026008749","","","","","2008-11-27 07:16:17 +0000","web","#crossfit 10 pushups, 10 situps, 10 air squats, 10 rounds for time: 14:36. Pushups started to get pretty hard at the end"
"1025134438","","","","","2008-11-26 19:58:37 +0000","web","In Grass Valley."
"1023659083","","","","","2008-11-26 00:20:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","Heading to GV after a stopover in Marin."
"1022857537","","","","","2008-11-25 15:51:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","$2.09 a gallon for gas. Awesome."
"1018412794","","","","","2008-11-22 18:43:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","Go Bears on three, Go Bears on three. 1, 2, 3. GO BEARS!"
"1012465090","","","","","2008-11-19 06:11:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","Warriors Win"
"1012130980","","","","","2008-11-19 01:27:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","Going to the Warriors game and sitting close enough to be mistaken for a ball boy"
"1012129784","","","","","2008-11-19 01:26:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","Going to the warriors and sitting close enough to be mistaken for a ball boy."
"1011438358","","","","","2008-11-18 17:50:31 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","$2.29 for a gallon of gas. Wasn't it a month ago that we paid double that?"
"1009919472","","","","","2008-11-17 17:46:30 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Late night is most definitely going to equal long day."
"1009346166","","","","","2008-11-17 09:43:32 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Is it appropiate that I end up at the Endup with my uncle? Probably so."
"1009244801","","","","","2008-11-17 07:18:35 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Bone marrow @ Bar Tartine. = delicious. Now bar hopping in the Mission. Work tomorrow? Maybe late.."
"1007065838","","","","","2008-11-15 15:16:53 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Sunrise over SF from the Golden Gate Bridge.... So money."
"1007043789","","","","","2008-11-15 14:55:29 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","12k'ing at Stinson Beach."
"1004744497","","","","","2008-11-14 01:21:07 +0000","web","#crossfit vortex wod: 200m, 10 jumping lunges, 200m, 10 pushups * 6 = sore gluts and hamstrings for 2 days (deadlifts next day don't help)"
"1001646018","1001641807","15842493","","","2008-11-12 05:31:52 +0000","web","@brewsci_matt President Thomas J. Whitmore"
"996634991","","","","","2008-11-08 19:11:30 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Finished the tri in 2 hours, ~50 minutes. 1st place was 2 hours, ~5 minutes"
"996306512","","","","","2008-11-08 13:37:49 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Heading to treasure iskand for first my first Olympic distance tri."
"993980718","","","","","2008-11-06 22:05:40 +0000","web","Apparently crawling in my Saturday triathlon will get me disqualified. Duly noted."
"992685323","992663657","756404","","","2008-11-06 02:28:30 +0000","web","@SashaL really interesting article - especially the parts about the McCain Palin relationship."
"988720315","988440347","759249","","","2008-11-04 03:29:48 +0000","web","@deaneckles watch out for trackpad issues: http://tinyurl.com/57jpdu"
"985569372","","","","","2008-11-01 20:42:29 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Mixed feelings about the rain. I really like it, but it will make the Cal game less enjoyable. Rain gear time!"
